Stimulus Family,Variant,Condition,ROI,RCADS Scale,Score Column,N,Pearson r,Pearson CI 95% Low,Pearson CI 95% High,Pearson p,Spearman rho,Spearman p,Most Influential PID,Pearson r Without Most Influential PID,Leave-One-Out r Minimum,Leave-One-Out r Maximum,Pearson q (BH-FDR),Pearson q (BY-FDR),Pearson p (Holm),Spearman q (BH-FDR),Spearman q (BY-FDR),Spearman p (Holm)
Facial expression,P27 omitted,Neutral Happy,LOT,Separation Anxiety,Separation Anxiety Raw,34,0.13048185861348435,-0.2172708021149339,0.4488426057690929,0.46201774697570797,-0.044500215855146054,0.8026672516533758,P20,-0.02311093885102318,-0.02311093885102318,0.2071704720453208,0.9981798391299976,1.0,1.0,0.9474105265416896,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,LOT,Generalized Anxiety,Generalized Anxiety Raw,34,-0.02712146792906449,-0.3619673637736523,0.3139233938776174,0.8789846150423554,0.012687633560154092,0.9432254312312834,P20,-0.18121310571139385,-0.18121310571139385,0.06929427566913397,0.9981798391299976,1.0,1.0,0.9663861878606721,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,LOT,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.1739420234562835,-0.17448722675794343,0.48365834447168904,0.32519570203310366,0.1563059849439185,0.37736298452091865,P20,0.07097942401060066,0.07097942401060066,0.21835570151836842,0.9886932528945126,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,ROT,Social Phobia,Social Phobia Raw,34,0.08014566458382,-0.2652078322199921,0.4072732334999989,0.6522983668956408,0.058224396942966536,0.7436055588461896,P20,-0.06195145213123254,-0.06195145213123254,0.1697403028279667,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,ROT,Panic Disorder,Panic Disorder Raw,34,-0.040002325363375724,-0.3731206652188955,0.302252061144755,0.8222774221223454,0.02363626064634555,0.894442412362757,P20,-0.19378365889602173,-0.19378365889602173,0.08226138207440098,0.9981798391299976,1.0,1.0,0.9558966324182172,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,ROT,Major Depression,Major Depression Raw,34,-0.04935327516057078,-0.3811576105890756,0.29371439376427416,0.7816408522476062,-0.07707160059568446,0.6648428213461255,P26,-0.13746645494597548,-0.13746645494597548,0.011669601304556569,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,ROT,Separation Anxiety,Separation Anxiety Raw,34,-0.11219760912502866,-0.43390052103856785,0.23487975107933382,0.5275515959224341,-0.23728261950733479,0.1766243831048289,P20,-0.31309266207147146,-0.31309266207147146,-0.035425000335843226,0.9981798391299976,1.0,1.0,0.9222508385665359,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,ROT,Generalized Anxiety,Generalized Anxiety Raw,34,-0.013037211842038418,-0.349661344307508,0.32656823957719017,0.94166376144787,-0.07891089165461691,0.6573261461591937,P20,-0.11466048630878274,-0.11466048630878274,0.06608806681146452,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,ROT,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.016691836965942133,-0.32329875501508154,0.35286574627747347,0.9253513277857466,-0.0826588310041398,0.6421117303057526,P20,-0.12273433656408081,-0.12273433656408081,0.10721980338474735,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,O,Social Phobia,Social Phobia Raw,34,0.11762712522204438,-0.22967443795053705,0.4383561299590393,0.5076320817926467,0.14739965752403636,0.4054709601602532,P20,0.07553629091931274,0.07553629091931274,0.15268349801742653,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,O,Panic Disorder,Panic Disorder Raw,34,0.23055108460882404,-0.116714171379134,0.5275839779128259,0.1895866213305117,0.32380132231856384,0.06174356120100031,P4,0.17898217939289907,0.17898217939289907,0.26857003201308155,0.9724330326975615,1.0,1.0,0.5556920508090029,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,O,Major Depression,Major Depression Raw,34,-0.0034476182924680163,-0.3412155043183218,0.33510877137719736,0.9845611110577372,-0.056805761395225605,0.7496507106138399,P4,-0.08088049907296267,-0.08088049907296267,0.0281414248604125,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,O,Separation Anxiety,Separation Anxiety Raw,34,0.0685452203623189,-0.2760184870917673,0.3974970779583633,0.7000984460466729,-0.07095139311170141,0.6900828244370166,P4,-0.03428539459832504,-0.03428539459832504,0.1067962395874998,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,O,Generalized Anxiety,Generalized Anxiety Raw,34,0.06320700940995033,-0.2809641400932692,0.392973125622718,0.7224945706675701,0.06173616817684736,0.7287063192664254,P29,-0.025865755291948202,-0.025865755291948202,0.11492090750904482,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,O,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.10301767352349367,-0.2436355669709883,0.42633125088184004,0.5620705797071378,0.0464567490042064,0.7941730952577362,P29,0.016600851839926822,0.016600851839926822,0.1611206853010757,0.9981798391299976,1.0,1.0,0.9474105265416896,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,Frontal,Social Phobia,Social Phobia Raw,34,0.15845383566340765,-0.1898866839728038,0.4713622240053418,0.37075996983544224,0.09990080738635311,0.5740222951852166,P20,0.052096778616240444,0.052096778616240444,0.22751197089621433,0.9886932528945126,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,Frontal,Panic Disorder,Panic Disorder Raw,34,0.07923771611133175,-0.2660571088403166,0.40651076373250755,0.6559939250729502,0.1792030218938617,0.3105452789114435,P8,0.25833394636612206,-0.024255446464939205,0.25833394636612206,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,Frontal,Major Depression,Major Depression Raw,34,0.04315865766843768,-0.2993763715519469,0.3758390677333864,0.8085044561187428,0.04667284179499618,0.7932363478204489,P8,0.10701233194137295,-0.00857134961318742,0.10701233194137295,0.9981798391299976,1.0,1.0,0.9474105265416896,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,Frontal,Separation Anxiety,Separation Anxiety Raw,34,-0.09238371440119206,-0.417506102565664,0.25370807815338187,0.6033079385262146,-0.17084348604528105,0.334021211893091,P20,-0.2630218183003801,-0.2630218183003801,-0.00840576685655399,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,Frontal,Generalized Anxiety,Generalized Anxiety Raw,34,0.09372817856984617,-0.25243872996231537,0.41862527401810556,0.5980233096362795,0.09221743416892487,0.6039629163976481,P8,0.16866942827739762,0.031686390097235985,0.16866942827739762,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,Frontal,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.19460128480120847,-0.15367754469587155,0.49987168681266214,0.27009121852584544,0.11948240797402915,0.5009128373427592,P11,0.11004367739092405,0.11004367739092405,0.25395422544757323,0.9724330326975615,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,PO,Social Phobia,Social Phobia Raw,34,0.07561370135819574,-0.269441607450938,0.4034628695574163,0.6708237801919725,-0.021757537805003283,0.9027912639505384,P20,-0.05512620262993566,-0.05512620262993566,0.13971288134500395,0.9981798391299976,1.0,1.0,0.9558966324182172,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,PO,Panic Disorder,Panic Disorder Raw,34,0.22014106746655684,-0.12751756814616821,0.5196238084116114,0.2109220962086405,0.3302897075940313,0.05641767126716229,P20,0.1546368610769219,0.1546368610769219,0.2792994046014788,0.9724330326975615,1.0,1.0,0.5556920508090029,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,PO,Major Depression,Major Depression Raw,34,0.018569432871395473,-0.3216158661690494,0.35450897539340115,0.9169818635713419,0.026253473509685342,0.8828305138237308,P26,-0.030404922267297504,-0.030404922267297504,0.061840422553834616,0.9981798391299976,1.0,1.0,0.9558966324182172,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,PO,Separation Anxiety,Separation Anxiety Raw,34,0.08305200376808075,-0.2624856935286139,0.40971083385524704,0.6405238044705922,-0.1095389928742057,0.5374418129346026,P20,-0.040128430820188785,-0.040128430820188785,0.14036993108842913,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,PO,Generalized Anxiety,Generalized Anxiety Raw,34,0.14075503978495385,-0.20727672448679058,0.4571605681555385,0.42719453699136356,0.1889219582554652,0.28459074217547947,P16,0.21177703316309754,0.09082307878752217,0.21177703316309754,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,PO,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.24469971296207044,-0.10189794255999211,0.5383199468825586,0.16308458263110265,0.2026073602056359,0.2504851595720236,P20,0.18226067665603762,0.18226067665603762,0.28818885891898116,0.9724330326975615,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,CP,Social Phobia,Social Phobia Raw,34,0.0629678997285419,-0.2811852393778778,0.3927701140776649,0.7235032207311923,0.21696248966115952,0.21775367021709874,P25,0.302659667469507,-0.09101736251464679,0.302659667469507,0.9981798391299976,1.0,1.0,0.9222508385665359,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,CP,Panic Disorder,Panic Disorder Raw,34,0.21910706044662784,-0.12858616368959527,0.5188302912668362,0.21312803888456622,0.5056305953953528,0.0022846677705092616,P8,0.30836591516895584,0.15038893877541218,0.30836591516895584,0.9724330326975615,1.0,1.0,0.08224803973833342,0.3997921066712553,0.16221141170615758
Facial expression,P27 omitted,Neutral Happy,CP,Major Depression,Major Depression Raw,34,0.25855789359321424,-0.08723525434267272,0.5487439396496762,0.13981345635183848,0.46074078364073523,0.006102802486169497,P20,0.39126462753102104,0.13429332087035195,0.39126462753102104,0.9724330326975615,1.0,1.0,0.14646725966806795,0.7119495429600032,0.4271961740318648
Facial expression,P27 omitted,Neutral Happy,CP,Separation Anxiety,Separation Anxiety Raw,34,0.21303437753402793,-0.13484573046370224,0.514159548836544,0.22640341530138625,0.1356789798100957,0.4442156430202292,P20,0.1199274661356501,0.1199274661356501,0.2571221898984043,0.9724330326975615,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Happy,CP,Generalized Anxiety,Generalized Anxiety Raw,34,0.26207713193075954,-0.08348770501415112,0.551376788171856,0.13431224366457495,0.5144680681403947,0.0018530396026162207,P8,0.29031977187932345,0.25130644199092084,0.29031977187932345,0.9724330326975615,1.0,1.0,0.08224803973833342,0.3997921066712553,0.1334188513883679
Facial expression,P27 omitted,Neutral Happy,CP,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.2878635553293205,-0.055726910788810154,0.5704941673729397,0.09876101767749096,0.40847756900354054,0.01646690397238284,P20,0.23937800728758307,0.23937800728758307,0.3218784048520531,0.9724330326975615,1.0,1.0,0.2964042715028911,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,LOT,Social Phobia,Social Phobia Raw,34,-0.30291245454838084,-0.5815112763396687,0.039276517539697145,0.08161743169300184,-0.18095529681485126,0.30575929971922966,P20,-0.2363747890458804,-0.3523675506501128,-0.2363747890458804,0.9724330326975615,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,LOT,Panic Disorder,Panic Disorder Raw,34,-0.25049745184165817,-0.542691910146665,0.09578189631108332,0.15303230206602433,-0.26416997192974434,0.13111725661106569,P35,-0.3129658359754392,-0.3129658359754392,-0.19298409200861028,0.9724330326975615,1.0,1.0,0.8729895730571093,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,LOT,Major Depression,Major Depression Raw,34,-0.19532407758522144,-0.500435085538458,0.15294385259017343,0.2682811631923797,-0.17840079659797878,0.31275201514036144,P20,-0.2942850951068212,-0.2942850951068212,-0.10782598499896177,0.9724330326975615,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,LOT,Separation Anxiety,Separation Anxiety Raw,34,-0.3439170247927417,-0.6110204673605394,-0.006508241767469809,0.04641791571398875,-0.2333927404990178,0.18403569391985322,P14,-0.2901797225513246,-0.38352492912914893,-0.2901797225513246,0.9724330326975615,1.0,1.0,0.9222508385665359,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,LOT,Generalized Anxiety,Generalized Anxiety Raw,34,-0.290437261647074,-0.5723855831213746,0.05292667838615901,0.09564996477163404,-0.3082166591686214,0.07615698557434546,P6,-0.23324652213306413,-0.32397932171920285,-0.23324652213306413,0.9724330326975615,1.0,1.0,0.6092558845947637,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,LOT,Obsessive Compulsive,Obsessive Compulsive Raw,34,-0.27234146867720704,-0.5590230739124449,0.07250135293837441,0.11917840608807305,-0.3624869412268011,0.03513188421533113,P11,-0.3646481910830594,-0.3646481910830594,-0.21765574367180476,0.9724330326975615,1.0,1.0,0.42158261058397356,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,ROT,Social Phobia,Social Phobia Raw,34,0.19458970306779033,-0.15368929795029038,0.4998626570403677,0.27012028686043377,0.2188011548277795,0.21378368391112948,P26,0.29245311535408913,0.10519771470129909,0.29245311535408913,0.9724330326975615,1.0,1.0,0.9222508385665359,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,ROT,Panic Disorder,Panic Disorder Raw,34,-0.08344381449080783,-0.41003909628816715,0.2621182941432455,0.6389429370293902,-0.12127101050575985,0.4944778549503017,P4,-0.024098549353152084,-0.1369457626425769,-0.024098549353152084,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,ROT,Major Depression,Major Depression Raw,34,0.02272899499596856,-0.3178799811146724,0.35814195398952836,0.898472873081301,-0.010132919600229431,0.9546440410008243,P26,0.14189356966476482,-0.07759897661963142,0.14189356966476482,0.9981798391299976,1.0,1.0,0.9663861878606721,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,ROT,Separation Anxiety,Separation Anxiety Raw,34,-0.038326520811588764,-0.37167504428500286,0.3037763352514805,0.8296114871762281,0.02256129824823839,0.8992181296872014,P23,-0.14209460228823118,-0.14209460228823118,0.06246731749937187,0.9981798391299976,1.0,1.0,0.9558966324182172,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,ROT,Generalized Anxiety,Generalized Anxiety Raw,34,-0.1635309543213693,-0.47540641155241314,0.18485746451389992,0.35542561840021747,-0.1627730549424647,0.35769015819690964,P16,-0.24640698645680598,-0.24640698645680598,-0.0903884170713668,0.9886932528945126,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,ROT,Obsessive Compulsive,Obsessive Compulsive Raw,34,-0.1454503679697349,-0.46094392772476767,0.20268464242204967,0.41177774790875543,-0.0747347701372016,0.6744392001196475,P11,-0.20974348111424018,-0.20974348111424018,-0.08523837056116486,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,O,Social Phobia,Social Phobia Raw,34,-0.1620847570618571,-0.47425578160430115,0.18629187884262172,0.3597542084662493,-0.11338435194156642,0.5231655621561412,P29,-0.10515464325297753,-0.20910720096952562,-0.10515464325297753,0.9886932528945126,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,O,Panic Disorder,Panic Disorder Raw,34,0.07830031820414941,-0.26693336981710836,0.40572308458502243,0.6598177787720436,-0.06488385275467405,0.715434030782603,P35,-0.14341522155812714,-0.14341522155812714,0.1271017464098909,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,O,Major Depression,Major Depression Raw,34,-0.032505186531224646,-0.36664071842616924,0.30905771653769154,0.85519448265171,-0.07246572805012563,0.6838057218352249,P35,-0.13979953036741233,-0.13979953036741233,0.03766786080961294,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,O,Separation Anxiety,Separation Anxiety Raw,34,-0.07224259253662026,-0.4006211293494545,0.27258228118203215,0.6847293517344257,0.031430222387201064,0.859935323058869,P14,-0.011312378262196585,-0.1140392353391039,-0.011312378262196585,0.9981798391299976,1.0,1.0,0.9558966324182172,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,O,Generalized Anxiety,Generalized Anxiety Raw,34,-0.10746535482302785,-0.4300042272873713,0.23940041652586996,0.5452169243434998,-0.07101980248915522,0.6897988171561437,P29,0.06713015780817538,-0.22887537837927519,0.06713015780817538,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,O,Obsessive Compulsive,Obsessive Compulsive Raw,34,-0.24651677574364983,-0.5396918614922667,0.09998393437995416,0.15988443329636204,-0.1735524703601958,0.3262972462096668,P29,-0.1114559294760414,-0.30433038717474253,-0.1114559294760414,0.9724330326975615,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,Frontal,Social Phobia,Social Phobia Raw,34,-0.15931786494576267,-0.47205139843633026,0.1890320950501028,0.36812312234206923,0.007507882763698316,0.9663861878606721,P18,-0.04820860880944024,-0.2025064931705723,-0.04820860880944024,0.9886932528945126,1.0,1.0,0.9663861878606721,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,Frontal,Panic Disorder,Panic Disorder Raw,34,-0.06197611606486124,-0.39192771564050805,0.28210192927435307,0.7276917856875393,-0.08651180367289873,0.6266187115179368,P35,-0.15391240943359394,-0.15391240943359394,0.012037877192609334,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,Frontal,Major Depression,Major Depression Raw,34,-0.008873063773817035,-0.34600056397890533,0.3302836717811838,0.9602785275018157,0.09703038162643941,0.5851293056299824,P6,0.10456313216546813,-0.06650524443736971,0.10456313216546813,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,Frontal,Separation Anxiety,Separation Anxiety Raw,34,-0.21722988036224783,-0.5173883855232565,0.13052407599034174,0.21717321509334123,-0.16570884575430264,0.3489663504110284,P8,-0.2681906084138565,-0.2681906084138565,-0.19346589838823466,0.9724330326975615,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,Frontal,Generalized Anxiety,Generalized Anxiety Raw,34,0.006886722153042153,-0.3320522765188579,0.344250710448555,0.9691658301637083,0.09159852521477102,0.6064034667461549,P6,0.09613363461082769,-0.05680490896197338,0.09613363461082769,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,Frontal,Obsessive Compulsive,Obsessive Compulsive Raw,34,-0.0962135587804742,-0.4206915824358798,0.25008906812324927,0.5883072572774776,-0.04801048642909624,0.787444117772442,P18,-0.17815953292177378,-0.17815953292177378,-0.046214371399183135,0.9981798391299976,1.0,1.0,0.9474105265416896,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,PO,Social Phobia,Social Phobia Raw,34,-0.11316258934365613,-0.43469356160367034,0.2339560704354823,0.5239838090950708,-0.1397385526631197,0.4305737398149755,P4,-0.17798367851476976,-0.17798367851476976,-0.07506798155668695,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,PO,Panic Disorder,Panic Disorder Raw,34,-0.19747811128380835,-0.5021125692529229,0.1507550578816502,0.2629340722963811,-0.22369480663992392,0.2034606479878019,P8,-0.28868368129224464,-0.28868368129224464,-0.12304876956609319,0.9724330326975615,1.0,1.0,0.9222508385665359,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,PO,Major Depression,Major Depression Raw,34,-0.041893986422068215,-0.3747505521122917,0.3005293432501054,0.8140164354909073,0.08152394405639134,0.6467039799117366,P6,0.010352893016190209,-0.08199470588710901,0.010352893016190209,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,PO,Separation Anxiety,Separation Anxiety Raw,34,-0.11374786577209746,-0.43517431097761017,0.23339553743589347,0.5218256419889358,-0.04029914652616374,0.8209799224798825,P4,-0.05459199503380004,-0.14999438716822838,-0.05459199503380004,0.9981798391299976,1.0,1.0,0.9533960390088958,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,PO,Generalized Anxiety,Generalized Anxiety Raw,34,0.004572020363723631,-0.3341102453035681,0.3422086291108577,0.979526813474598,-0.014699087661154131,0.9342426877548906,P6,0.047126730151869765,-0.02464386850171606,0.047126730151869765,0.9981798391299976,1.0,1.0,0.9663861878606721,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,PO,Obsessive Compulsive,Obsessive Compulsive Raw,34,-0.011582639493634205,-0.34838376971428986,0.32786726551756223,0.9481631069993665,0.07892986118440418,0.6572487930467794,P30,0.03623025386374958,-0.03391151477070189,0.03623025386374958,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,CP,Social Phobia,Social Phobia Raw,34,-0.1782711785557587,-0.4870735510151506,0.17015217667997312,0.3131094848505609,-0.09913469690026144,0.5769774134685912,P18,-0.11270648475214651,-0.2199398385176132,-0.11270648475214651,0.9886932528945126,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,CP,Panic Disorder,Panic Disorder Raw,34,-0.02203841548957848,-0.35753950134168233,0.318500953897738,0.9015423994548079,0.0568506138421906,0.7494593569268049,P4,0.12096048259237493,-0.11259829461607632,0.12096048259237493,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,CP,Major Depression,Major Depression Raw,34,0.08857716433544069,-0.2572955006376658,0.41433205951951657,0.6183773737710403,0.26268826418170543,0.13337340699483616,P6,0.1648233421162548,0.04896939448240468,0.1648233421162548,0.9981798391299976,1.0,1.0,0.8729895730571093,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,CP,Separation Anxiety,Separation Anxiety Raw,34,-0.058856633569816755,-0.3892744864682053,0.2849811274159447,0.7409162608067025,0.03376414979219124,0.8496484968929199,P4,0.012314122787659424,-0.12173278819060081,0.012314122787659424,0.9981798391299976,1.0,1.0,0.9558966324182172,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,CP,Generalized Anxiety,Generalized Anxiety Raw,34,0.029118393911950643,-0.3121207070373735,0.36370276788911543,0.8701471168137791,0.1339937885743103,0.44994681693987404,P6,0.0847824543145929,-0.013524517677491535,0.0847824543145929,0.9981798391299976,1.0,1.0,0.9469272134069557,1.0,1.0
Facial expression,P27 omitted,Neutral Sad,CP,Obsessive Compulsive,Obsessive Compulsive Raw,34,0.0004064315895246848,-0.3378056945025963,0.33852560188177716,0.9981798391299976,0.21923235065195726,0.2128599047779867,P30,0.10685042808583478,-0.03447009490985513,0.10685042808583478,0.9981798391299976,1.0,1.0,0.9222508385665359,1.0,1.0
Valence,All 35 participants,Positive Valence,LOT,Social Phobia,Social Phobia Raw,35,0.05050141961141554,-0.28758501498137734,0.37739659698295974,0.7732673479884243,-0.03243937961812943,0.8532347917977191,P27,-0.17123685706371872,-0.17123685706371872,0.18977552977264758,0.8588747423718952,1.0,1.0,0.9405998701198457,1.0,1.0
Valence,All 35 participants,Positive Valence,LOT,Panic Disorder,Panic Disorder Raw,35,0.06430667211414634,-0.2748294612807066,0.38921240408904845,0.7136138160405125,-0.07286218423169125,0.6774412734005798,P27,-0.10565874498965022,-0.10565874498965022,0.11660045850029264,0.8405337806383872,1.0,1.0,0.871168832892118,1.0,1.0
Valence,All 35 participants,Positive Valence,LOT,Major Depression,Major Depression Raw,35,0.40071333848171153,0.07786453913602912,0.6474956824190051,0.017056605761242793,0.23099333499956415,0.18184903604195782,P27,0.2511682269495407,0.2511682269495407,0.4455262868759236,0.20467926913491352,0.9949070696361135,1.0,0.536628331189761,1.0,1.0
Valence,All 35 participants,Positive Valence,LOT,Separation Anxiety,Separation Anxiety Raw,35,0.34501848350832165,0.013301268485797326,0.6083224175190703,0.04237350555890463,-0.05596675894425975,0.7494767318429776,P27,-0.09266368406568107,-0.09266368406568107,0.42705285427098627,0.31381530279666425,1.0,1.0,0.9284118567842895,1.0,1.0
Valence,All 35 participants,Positive Valence,LOT,Generalized Anxiety,Generalized Anxiety Raw,35,0.3206023267269607,-0.014156715951337164,0.5907349727223205,0.06041775414055514,0.10938681027939218,0.5316297036538451,P27,0.019024415799255873,0.019024415799255873,0.46262462230153,0.3954616634654518,1.0,1.0,0.8402851383321615,1.0,1.0
Valence,All 35 participants,Positive Valence,LOT,Obsessive Compulsive,Obsessive Compulsive Raw,35,0.1273880791578003,-0.2149849275496211,0.44187625332559066,0.46585059995414146,0.06205441642772472,0.723243186274142,P30,0.1905065541830313,0.07919377752852907,0.1905065541830313,0.783164716026322,1.0,1.0,0.913570340556811,1.0,1.0
Valence,All 35 participants,Positive Valence,ROT,Social Phobia,Social Phobia Raw,35,0.29375550703516307,-0.04377644543334477,0.5710957690939631,0.08675200641906353,0.19070423169445783,0.2724855249901321,P27,0.06958853932754491,0.06958853932754491,0.33051482796821374,0.4408699860084509,1.0,1.0,0.7294155836707221,1.0,1.0
Valence,All 35 participants,Positive Valence,ROT,Panic Disorder,Panic Disorder Raw,35,0.246092358285598,-0.0949401757891714,0.5354287012955875,0.15414240429748122,0.15775016586084611,0.3654367637735564,P27,0.10716431597105712,0.10716431597105712,0.28966862368342666,0.5284882433056498,1.0,1.0,0.7973165755059413,1.0,1.0
Valence,All 35 participants,Positive Valence,ROT,Major Depression,Major Depression Raw,35,0.38670469380443834,0.061366302037899514,0.6377638806901369,0.021745720037017347,0.3124459178039172,0.0676430399985184,P27,0.28331926546461667,0.28331926546461667,0.40974143757611226,0.2236702632378927,1.0,1.0,0.3922626346337408,1.0,1.0
Valence,All 35 participants,Positive Valence,ROT,Separation Anxiety,Separation Anxiety Raw,35,0.6505847342785508,0.4051841957232706,0.8085364426892896,2.326332498915905e-05,0.1630583689342937,0.3493160591032062,P27,0.13492185593604156,0.13492185593604156,0.6789812569665666,0.0008374796996097258,0.00407082982727105,0.0016516960742302925,0.7874106257125464,1.0,1.0
Valence,All 35 participants,Positive Valence,ROT,Generalized Anxiety,Generalized Anxiety Raw,35,0.5120251149421723,0.2155596413888808,0.7220652350095306,0.0016650832761693868,0.23322628202056933,0.1775438684349922,P27,0.1762205141744657,0.1762205141744657,0.6149300097227544,0.029971498971048963,0.14568576651616405,0.11489074605568769,0.536628331189761,1.0,1.0
Valence,All 35 participants,Positive Valence,ROT,Obsessive Compulsive,Obsessive Compulsive Raw,35,0.09259438015900483,-0.24831433969888017,0.41309417795534664,0.596777617096885,0.25077954528819024,0.1461994563764916,P27,0.2758166315900892,0.07411932904374396,0.2758166315900892,0.7957034894625133,1.0,1.0,0.536628331189761,1.0,1.0
Valence,All 35 participants,Positive Valence,O,Social Phobia,Social Phobia Raw,35,-0.08950226444891121,-0.41050495666312303,0.2512377785812172,0.6091405973772677,0.03819701842481041,0.8275466985533675,P25,-0.014754062328844424,-0.12013827212425186,-0.014754062328844424,0.7974204183847868,1.0,1.0,0.9405998701198457,1.0,1.0
