Variant,Condition,ROI,RCADS Scale,Score Column,N,Pearson r,Pearson CI 95% Low,Pearson CI 95% High,Pearson p,Spearman rho,Spearman p,Most Influential PID,Pearson r Without Most Influential PID,Leave-One-Out r Minimum,Leave-One-Out r Maximum,Pearson q (BH-FDR),Pearson q (BY-FDR),Pearson p (Holm),Spearman q (BH-FDR),Spearman q (BY-FDR),Spearman p (Holm)
P27 omitted; T scores,Negative Valence,LOT,Generalized Anxiety,Generalized Anxiety T,34,-0.3416168748770452,-0.6093845722807358,-0.003901941641240347,0.04799802914131639,-0.34335496969213997,0.04680012205175276,P16,-0.4394396263361223,-0.4394396263361223,-0.2719317629098381,0.9566959804789449,1.0,1.0,0.6190271581860716,1.0,1.0
P27 omitted; T scores,Negative Valence,LOT,Obsessive Compulsive,Obsessive Compulsive T,34,-0.24185266754460732,-0.5361672430583112,0.10489173447111129,0.16819075964669494,-0.30707499648142306,0.07730762349284596,P30,-0.35201178753657686,-0.35201178753657686,-0.17916721775892816,0.9566959804789449,1.0,1.0,0.732388012037488,1.0,1.0
P27 omitted; T scores,Negative Valence,ROT,Social Phobia,Social Phobia T,34,-0.09479186685106963,-0.41951002070689614,0.251433625643173,0.593856557772489,-0.025089901118849733,0.8879901694324561,P26,0.0011491531535314028,-0.16793945704888893,0.0011491531535314028,0.9566959804789449,1.0,1.0,0.953021148225614,1.0,1.0
P27 omitted; T scores,Negative Valence,ROT,Panic Disorder,Panic Disorder T,34,-0.1497128321352739,-0.4643685952837806,0.19850260464591832,0.39805865176548993,-0.046383676491942666,0.7944899236291281,P8,-0.0699557413813329,-0.2019711126080968,-0.0699557413813329,0.9566959804789449,1.0,1.0,0.9408433306134412,1.0,1.0
P27 omitted; T scores,Negative Valence,ROT,Major Depression,Major Depression T,34,-0.10020809783142912,-0.4240055444927106,0.24630409214950127,0.5728389050818472,-0.051749325880372544,0.7713144910153377,P26,0.048086273865033786,-0.18796501496396575,0.048086273865033786,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Negative Valence,ROT,Separation Anxiety,Separation Anxiety T,34,-0.34780803393757004,-0.613782617146028,-0.010927605702073247,0.04384006924643634,-0.3277420659500142,0.05846367605090676,P22,-0.398405358036251,-0.398405358036251,-0.30415751131386615,0.9566959804789449,1.0,1.0,0.6190271581860716,1.0,1.0
P27 omitted; T scores,Negative Valence,ROT,Generalized Anxiety,Generalized Anxiety T,34,-0.22334616739456498,-0.5220801862192128,0.12420011836464272,0.2041844465092792,-0.15430993266379073,0.38356076824146645,P26,-0.15088739364474824,-0.2818343724030576,-0.15088739364474824,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Negative Valence,ROT,Obsessive Compulsive,Obsessive Compulsive T,34,-0.17817859676055517,-0.4870006132939226,0.17024502587831425,0.31336497015332054,-0.3437452670095609,0.04653444735787775,P11,-0.34206393271881125,-0.34206393271881125,-0.10767342331962584,0.9566959804789449,1.0,1.0,0.6190271581860716,1.0,1.0
P27 omitted; T scores,Negative Valence,O,Social Phobia,Social Phobia T,34,-0.14135572835300675,-0.4576452252474293,0.20669009883075465,0.4252045499346445,-0.3862926849091194,0.024032891782625895,P4,-0.4133039304457691,-0.4133039304457691,-0.11849477822851726,0.9566959804789449,1.0,1.0,0.6190271581860716,1.0,1.0
P27 omitted; T scores,Negative Valence,O,Panic Disorder,Panic Disorder T,34,-0.20339646201247757,-0.5067097952689309,0.14472356974711978,0.2486053677958272,-0.11273383624200635,0.5255675672405199,P8,-0.17399748234485118,-0.22569320275437957,-0.17399748234485118,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Negative Valence,O,Major Depression,Major Depression T,34,-0.10077044409438152,-0.4244713847374473,0.24577039784564064,0.5706761428554794,-0.27558812599014965,0.11466719043545512,P4,-0.24840976728786462,-0.24840976728786462,-0.0751879624603045,0.9566959804789449,1.0,1.0,0.8600039282659134,1.0,1.0
P27 omitted; T scores,Negative Valence,O,Separation Anxiety,Separation Anxiety T,34,-0.21698713592356733,-0.5172018033351792,0.13077448003890216,0.2177001234107036,-0.42611065236418405,0.011978490845120144,P4,-0.4612751313539794,-0.4612751313539794,-0.1900929539475741,0.9566959804789449,1.0,1.0,0.4312256704243252,1.0,1.0
P27 omitted; T scores,Negative Valence,O,Generalized Anxiety,Generalized Anxiety T,34,-0.10619174405055427,-0.42895354605866065,0.24061451847260965,0.5500185310067379,-0.29540208225080256,0.08986028510408796,P4,-0.44606742645810543,-0.44606742645810543,-0.04752755337925306,0.9566959804789449,1.0,1.0,0.7702310151778968,1.0,1.0
P27 omitted; T scores,Negative Valence,O,Obsessive Compulsive,Obsessive Compulsive T,34,-0.11279768156817944,-0.43439373151692157,0.23430543444533197,0.5253315832720816,-0.43788617160070464,0.009596249509226003,P4,-0.2961629993788721,-0.2961629993788721,-0.08952720052744818,0.9566959804789449,1.0,1.0,0.4312256704243252,1.0,1.0
P27 omitted; T scores,Negative Valence,Frontal,Social Phobia,Social Phobia T,34,0.04838537561541008,-0.29460065883864633,0.3803280415397503,0.785822775678382,-0.06104189357573808,0.7316443546667435,P1,-0.07910687290969257,-0.07910687290969257,0.07108382461207392,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Negative Valence,Frontal,Panic Disorder,Panic Disorder T,34,-0.038698588884494636,-0.3719961458517437,0.3034380616884759,0.827981907712309,0.06650374808281846,0.7086352126915458,P1,0.10426034008048185,-0.05298123033639416,0.10426034008048185,0.967771060962439,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Negative Valence,Frontal,Major Depression,Major Depression T,34,-0.07427586528958015,-0.4023358716593797,0.27068887364048627,0.6763297262223461,-0.050524489764860764,0.7765885198366953,P1,0.043805072688748024,-0.09734752033140154,0.043805072688748024,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Negative Valence,Frontal,Separation Anxiety,Separation Anxiety T,34,-0.11607781977810351,-0.43708633294041965,0.23116179597680472,0.5132774844763407,-0.17436674663446294,0.32399733542599507,P1,-0.09166794958156474,-0.1303443946545717,-0.09166794958156474,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Negative Valence,Frontal,Generalized Anxiety,Generalized Anxiety T,34,-0.07087849894398679,-0.3994694425508734,0.27385104600064986,0.6903854964449503,-0.19042829339684933,0.28069708582986247,P1,-0.37802593864614836,-0.37802593864614836,-0.022083396014763265,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Negative Valence,Frontal,Obsessive Compulsive,Obsessive Compulsive T,34,-0.20110937054265565,-0.5049352827646539,0.1470574531287619,0.2540795941670285,-0.23234776452282288,0.18606348089297178,P1,-0.08752394040764723,-0.24692557237264634,-0.08752394040764723,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Negative Valence,PO,Social Phobia,Social Phobia T,34,-0.06499443993135309,-0.39448969200059747,0.2793101856133372,0.714969197249427,-0.12942717284479802,0.46567613051538326,P23,-0.14418669102478002,-0.14418669102478002,-0.01990638630730454,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Negative Valence,PO,Panic Disorder,Panic Disorder T,34,0.11994308476149194,-0.22744805071038537,0.440251885535493,0.499251398080775,0.07095780973270699,0.6900561835284142,P4,0.02162764125892839,0.02162764125892839,0.16344456654994716,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Negative Valence,PO,Major Depression,Major Depression T,34,-0.08040897413684367,-0.4074942682455568,0.26496143751576995,0.6512281505506587,-0.06935634504085432,0.6967165113674156,P25,-0.01580914556358544,-0.13262449586941058,-0.01580914556358544,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Negative Valence,PO,Separation Anxiety,Separation Anxiety T,34,-0.20369345135771663,-0.5069400354950213,0.1444202198321368,0.24790032201805787,-0.3295807311166343,0.05698126275400681,P4,-0.34996188688441443,-0.34996188688441443,-0.1549259261122329,0.9566959804789449,1.0,1.0,0.6190271581860716,1.0,1.0
P27 omitted; T scores,Negative Valence,PO,Generalized Anxiety,Generalized Anxiety T,34,-0.23039684070134603,-0.5274664125719786,0.11687484600673179,0.18989124729171575,-0.17290704606251453,0.3281273956566474,P16,-0.1772137579798095,-0.2830047005754272,-0.1772137579798095,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Negative Valence,PO,Obsessive Compulsive,Obsessive Compulsive T,34,-0.16655609587273584,-0.47780984296182616,0.18185216269030668,0.34647285542385364,-0.3365036589640883,0.05166484297891878,P30,-0.32584771342250207,-0.32584771342250207,-0.1137109692809292,0.9566959804789449,1.0,1.0,0.6190271581860716,1.0,1.0
P27 omitted; T scores,Negative Valence,CP,Social Phobia,Social Phobia T,34,0.22928439226448455,-0.11803313641284396,0.5266181627267772,0.19209846214859727,0.1871033479777636,0.28933772089673293,P25,0.07098391608778233,0.07098391608778233,0.2777881578965986,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Negative Valence,CP,Panic Disorder,Panic Disorder T,34,0.09535833908932718,-0.2508980476623717,0.419980945123222,0.5916427097190092,0.2047332475621178,0.24544237599960375,P25,0.25486274381502066,0.04145882170442184,0.25486274381502066,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Negative Valence,CP,Major Depression,Major Depression T,34,-0.04970128275935402,-0.38145575102059964,0.2933955935576594,0.7801387061879879,0.1996482868284195,0.2576182404522342,P25,0.28405456311273675,-0.09491668996208934,0.28405456311273675,0.9566959804789449,1.0,1.0,0.9290596810807656,1.0,1.0
P27 omitted; T scores,Negative Valence,CP,Separation Anxiety,Separation Anxiety T,34,-0.16663089867881897,-0.4778692137376813,0.1817777679091445,0.34625322772738076,-0.09714280963642312,0.5846924858111924,P25,-0.015216832758958687,-0.2302118967386457,-0.015216832758958687,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Negative Valence,CP,Generalized Anxiety,Generalized Anxiety T,34,-0.05719588470347442,-0.3878597213275394,0.2865114270922773,0.7479868226235007,0.10082401974845291,0.5704702863402993,P25,0.02301439184166587,-0.0826472267681078,0.02301439184166587,0.9566959804789449,1.0,1.0,0.9352730627777193,1.0,1.0
P27 omitted; T scores,Negative Valence,CP,Obsessive Compulsive,Obsessive Compulsive T,34,-0.061150246620855206,-0.3912258185212623,0.2828647881845449,0.7311855775624044,-0.03497542609196339,0.8443192577312635,P25,0.11670203833276194,-0.1424020712740288,0.11670203833276194,0.9566959804789449,1.0,1.0,0.9510480752684793,1.0,1.0
