Variant,Condition,ROI,RCADS Scale,Score Column,N,Pearson r,Pearson CI 95% Low,Pearson CI 95% High,Pearson p,Spearman rho,Spearman p,Most Influential PID,Pearson r Without Most Influential PID,Leave-One-Out r Minimum,Leave-One-Out r Maximum,Pearson q (BH-FDR),Pearson q (BY-FDR),Pearson p (Holm),Spearman q (BH-FDR),Spearman q (BY-FDR),Spearman p (Holm)
Workbook QC flags honored; P27 omitted,Positive Valence,ROT,Social Phobia,Social Phobia Raw,33,0.067419474573647,-0.28242648480175864,0.40143692820063576,0.7093073112432738,0.13325571880941306,0.4597332100538476,P25,0.16521257806668083,-0.014097059371588519,0.16521257806668083,0.9837682026832322,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,ROT,Panic Disorder,Panic Disorder Raw,33,0.10569063444880905,-0.24656485660370148,0.4332783245070557,0.5582926510268714,0.102318443450247,0.5709849048105266,P8,-0.09412773180855194,-0.09412773180855194,0.176932229243458,0.9837682026832322,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,ROT,Major Depression,Major Depression Raw,33,0.2846148425463238,-0.0650502710724343,0.5720302825481743,0.10841749139977727,0.2499395268295333,0.1606731942208964,P11,0.21763395365941107,0.21763395365941107,0.33844137060222834,0.9364803358989094,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,ROT,Separation Anxiety,Separation Anxiety Raw,33,0.13398327653835349,-0.21941845723993852,0.456303383897685,0.4572641132281513,0.10407989872500178,0.5643388556843505,P8,0.01212883762191884,0.01212883762191884,0.18868185111500801,0.9588482028318719,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,ROT,Generalized Anxiety,Generalized Anxiety Raw,33,0.17535977676737846,-0.17870789866576145,0.48921666418170745,0.32900784197744315,0.1724413056254796,0.3372472612356303,P16,0.28815247604014566,0.09293635284230825,0.28815247604014566,0.9364803358989094,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,ROT,Obsessive Compulsive,Obsessive Compulsive Raw,33,0.2767966798142561,-0.07349644910090622,0.5662926993048343,0.11889916512852117,0.2519845537933532,0.15716433866086119,P11,0.06998832923156503,0.06998832923156503,0.44529068269372296,0.9364803358989094,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,O,Social Phobia,Social Phobia Raw,33,-0.12591567068139153,-0.44978152017401,0.2272153894672715,0.4850353939426247,-0.013576997765487372,0.940222731290673,P25,-0.04942077736970306,-0.18463814297996853,-0.04942077736970306,0.9588482028318719,1.0,1.0,0.9877959091116993,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,O,Panic Disorder,Panic Disorder Raw,33,-0.16374338059988724,-0.4800656887871718,0.19026106150092903,0.36254224173222555,-0.12781363315484648,0.47842497592851774,P4,-0.022155241882855246,-0.20448498943704088,-0.022155241882855246,0.9364803358989094,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,O,Major Depression,Major Depression Raw,33,0.04078071290041356,-0.30682393779376566,0.37878655232553826,0.8217241534774634,0.02903931372834739,0.8725505979088132,P4,0.19200022646962472,-0.04628547960209363,0.19200022646962472,0.9837682026832322,1.0,1.0,0.9695006643431258,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,O,Separation Anxiety,Separation Anxiety Raw,33,-0.028235988938032645,-0.3679779299060883,0.3181571181079306,0.8760487877415127,0.07057705550796689,0.6963230373563588,P4,0.1691083186393154,-0.08960449431440556,0.1691083186393154,0.9837682026832322,1.0,1.0,0.9555655639349111,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,O,Generalized Anxiety,Generalized Anxiety Raw,33,-0.006109456415328812,-0.3486871063827581,0.33790828024463243,0.9730819641990438,-0.06741811359424449,0.7093129253737642,P29,0.03548677190579334,-0.042684091468168345,0.03548677190579334,0.9923283906306153,1.0,1.0,0.9555655639349111,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,O,Obsessive Compulsive,Obsessive Compulsive Raw,33,7.506314306066422e-05,-0.34324277941034775,0.3433752116522023,0.9996692149495792,-0.03718639978486816,0.8372177122982719,P4,0.06318191515333133,-0.04331396257806754,0.06318191515333133,0.9996692149495792,1.0,1.0,0.9652321166861462,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,Frontal,Social Phobia,Social Phobia Raw,33,-0.15660666408920237,-0.47440929384961145,0.19731063627676246,0.3841166047261414,-0.04693283178193165,0.7953607753634008,P25,0.024814335411893804,-0.2247534601611569,0.024814335411893804,0.9364803358989094,1.0,1.0,0.9652321166861462,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,Frontal,Panic Disorder,Panic Disorder Raw,33,-0.1418737929346383,-0.462648765151232,0.21174875556590786,0.4309460793346753,-0.112786667037566,0.5320190914956834,P35,-0.04236433926875582,-0.22459569793212283,-0.04236433926875582,0.9588482028318719,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,Frontal,Major Depression,Major Depression Raw,33,0.17983915197589964,-0.17422666933026176,0.4927269883874685,0.3166053333464381,0.06210720277161002,0.7313324231886927,P25,0.003471535669643991,0.003471535669643991,0.23934970763797397,0.9364803358989094,1.0,1.0,0.9555655639349111,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,Frontal,Separation Anxiety,Separation Anxiety Raw,33,-0.046315042892199274,-0.3835258370584878,0.30179256812323835,0.7979986563208682,-0.16071160832537038,0.3716176147091125,P25,-0.244739662616385,-0.244739662616385,0.03779839808986373,0.9837682026832322,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,Frontal,Generalized Anxiety,Generalized Anxiety Raw,33,0.00424328048282854,-0.33956037349107965,0.34704671520826347,0.9813025196236085,-0.014737125333415252,0.9351251760102268,P25,-0.10094971708961002,-0.10094971708961002,0.1037563950120761,0.9923283906306153,1.0,1.0,0.9877959091116993,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,Frontal,Obsessive Compulsive,Obsessive Compulsive Raw,33,0.13599198952935168,-0.21747009345190532,0.4579218634596263,0.4504840940959878,0.05009126911660323,0.7819099507383948,P30,0.24228225887580707,0.06096893330130514,0.24228225887580707,0.9588482028318719,1.0,1.0,0.9639985694035004,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,PO,Social Phobia,Social Phobia Raw,33,-0.16310278360316643,-0.47955903882766315,0.1908953314973169,0.3644487360201515,-0.0737515928001783,0.6833537804851275,P25,-0.09031156225667956,-0.21082738841915,-0.09031156225667956,0.9364803358989094,1.0,1.0,0.9555655639349111,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,PO,Panic Disorder,Panic Disorder Raw,33,-0.20620818637259694,-0.5131870670707962,0.14754605745490276,0.24959787763834979,-0.2027796214253245,0.2577304958695495,P8,-0.316881928718691,-0.316881928718691,-0.12573521364124046,0.9364803358989094,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,PO,Major Depression,Major Depression Raw,33,-0.017351100868209565,-0.3585244436294678,0.3279111941770234,0.9236490347414791,-0.004364289924491515,0.9807694035866731,P25,-0.10986810806246064,-0.10986810806246064,0.04166118939197513,0.9837682026832322,1.0,1.0,0.9892466137260353,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,PO,Separation Anxiety,Separation Anxiety Raw,33,-0.11406050651849778,-0.44013470962529366,0.23859124629227016,0.5273665115575296,-0.05816229634632453,0.7478267679054746,P24,-0.03907386695961864,-0.1820192413932804,-0.03907386695961864,0.9588482028318719,1.0,1.0,0.9555655639349111,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,PO,Generalized Anxiety,Generalized Anxiety Raw,33,0.05046401824282684,-0.2980078916627837,0.3870671728964263,0.7803265273614466,0.1068865067285635,0.5538231750237845,P24,0.13209074417093095,0.007006062165452451,0.13209074417093095,0.9837682026832322,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,PO,Obsessive Compulsive,Obsessive Compulsive Raw,33,0.07998177910618554,-0.27076192479964367,0.411978479926533,0.6581604677697026,0.16674449583899786,0.353689884599768,P24,0.16644039147846718,0.03737133085138644,0.16644039147846718,0.9837682026832322,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,CP,Social Phobia,Social Phobia Raw,33,-0.22166705823972443,-0.5250217455082064,0.13166141130196912,0.21505888091214367,-0.03486438932372066,0.8472593024245061,P25,-0.01138319438352875,-0.2595392343537516,-0.01138319438352875,0.9364803358989094,1.0,1.0,0.9652321166861462,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,CP,Panic Disorder,Panic Disorder Raw,33,-0.021555865823599158,-0.3621845802971573,0.3241519605194124,0.9052214634448388,-0.0903306390196075,0.6171273356572272,P25,-0.09064717380779332,-0.09064717380779332,0.01022382476118884,0.9837682026832322,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,CP,Major Depression,Major Depression Raw,33,0.28501770235570023,-0.06461368887320736,0.5723251727308801,0.10789686800711888,0.27730026750999937,0.11820208200427644,P25,0.1674164193854256,0.1674164193854256,0.3118238591645839,0.9364803358989094,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,CP,Separation Anxiety,Separation Anxiety Raw,33,0.11423725159915216,-0.23842235479228044,0.4402790858884651,0.5267225291816335,0.018707171339461103,0.9177012781934961,P25,-0.08880153619872296,-0.08880153619872296,0.1510203125276675,0.9588482028318719,1.0,1.0,0.9835991150626631,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,CP,Generalized Anxiety,Generalized Anxiety Raw,33,0.1639411905874973,-0.19006514549223852,0.4802220946290201,0.36195473725344024,0.2576456049669494,0.14773965314434984,P16,0.2249017831021694,0.1384413602534585,0.2249017831021694,0.9364803358989094,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Positive Valence,CP,Obsessive Compulsive,Obsessive Compulsive Raw,33,0.1888514211780864,-0.16516601417273258,0.49975885677438864,0.2925490223325323,0.28985015722726004,0.10179753466797632,P30,0.283808551340913,0.16359284098529847,0.283808551340913,0.9364803358989094,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,LOT,Social Phobia,Social Phobia Raw,31,-0.07912225280328418,-0.42164116158348636,0.2831564959898901,0.6722259133995967,-0.1601950136437254,0.3893183667139821,P23,-0.2275366634071055,-0.2275366634071055,-0.0019951101168039047,0.9837682026832322,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,LOT,Panic Disorder,Panic Disorder Raw,31,-0.16661036117189756,-0.4919097361463444,0.1995080634549986,0.370354027906216,-0.14957920341656195,0.42189902028148685,P13,-0.10686903353947547,-0.2179989816605519,-0.10686903353947547,0.9364803358989094,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,LOT,Major Depression,Major Depression Raw,31,-0.240483159356397,-0.5481167029783318,0.12446278702896674,0.19252273731638586,-0.16391651661093762,0.3782500860508792,P26,-0.14986878585023897,-0.31215893448574406,-0.14986878585023897,0.9364803358989094,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,LOT,Separation Anxiety,Separation Anxiety Raw,31,-0.21179799137312433,-0.5266163319583256,0.15410768290511104,0.2526998978404138,-0.25897028956025747,0.15949722725317178,P23,-0.3604527475381021,-0.3604527475381021,-0.14788844666581383,0.9364803358989094,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,LOT,Generalized Anxiety,Generalized Anxiety Raw,31,-0.38587359252397835,-0.6511778435092668,-0.03652795848622812,0.03203417805565399,-0.42199739008081916,0.018045563566140416,P16,-0.4721472776882716,-0.4721472776882716,-0.32351050539862763,0.9364803358989094,1.0,1.0,0.4640287774150393,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,LOT,Obsessive Compulsive,Obsessive Compulsive Raw,31,-0.28311297653056516,-0.5793351837369298,0.07916926869668499,0.12275827694887861,-0.3646815722355803,0.043686274498631945,P30,-0.4034238262873676,-0.4034238262873676,-0.2084122705584813,0.9364803358989094,1.0,1.0,0.7863529409753751,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,ROT,Social Phobia,Social Phobia Raw,31,-0.0641613545334522,-0.40919837311492985,0.296929438940157,0.7316672165790468,0.005056660784208505,0.9784617836843092,P26,0.06324136467200275,-0.14375344266187662,0.06324136467200275,0.9837682026832322,1.0,1.0,0.9892466137260353,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,ROT,Panic Disorder,Panic Disorder Raw,31,-0.13597872393410007,-0.46777993541274004,0.22941524589673923,0.46576714995267465,0.0022386003232410627,0.9904640788394377,P8,-0.042315510224398944,-0.18042644562167273,-0.042315510224398944,0.9588482028318719,1.0,1.0,0.9904640788394377,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,ROT,Major Depression,Major Depression Raw,31,-0.1287845320873465,-0.46204013137435734,0.23634064488758305,0.4899053355298093,-0.04417033451320693,0.813480259023286,P26,0.039710638981791994,-0.20968492367350483,0.039710638981791994,0.9588482028318719,1.0,1.0,0.9652321166861462,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,ROT,Separation Anxiety,Separation Anxiety Raw,31,-0.296818510352972,-0.5891906740015779,0.06428250291065539,0.10491405917385856,-0.26470697318975683,0.1501288241704269,P26,-0.223118636862442,-0.3544148341581015,-0.223118636862442,0.9364803358989094,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,ROT,Generalized Anxiety,Generalized Anxiety Raw,31,-0.22134054763465252,-0.5338137430950799,0.14431844418534076,0.2314465737659582,-0.164007719289052,0.37798116282836614,P26,-0.11680761037313883,-0.271931280885232,-0.11680761037313883,0.9364803358989094,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,ROT,Obsessive Compulsive,Obsessive Compulsive Raw,31,-0.10230223803383587,-0.44066822837429487,0.2615178482207222,0.5839474117623871,-0.2443489322386548,0.18525235699445294,P11,-0.2823367145752781,-0.2823367145752781,0.0017828100696407577,0.9837682026832322,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,O,Social Phobia,Social Phobia Raw,31,-0.4158391285251453,-0.6712688057447229,-0.07212678061125538,0.019984565733939384,-0.42597310446172443,0.016878670573145634,P23,-0.5029017383882957,-0.5029017383882957,-0.3715679786517324,0.9364803358989094,1.0,1.0,0.4640287774150393,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,O,Panic Disorder,Panic Disorder Raw,31,-0.20820210156830715,-0.5238923964381135,0.15777798803100462,0.26103232226542394,-0.0724492468248926,0.6985242160833542,P8,-0.06812874692677053,-0.2717150287805631,-0.06812874692677053,0.9364803358989094,1.0,1.0,0.9555655639349111,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,O,Major Depression,Major Depression Raw,31,-0.23672858212465722,-0.5453254738475716,0.12838039804748094,0.1997718779913773,-0.23280602915447132,0.20754472225218581,P26,-0.15361429097854248,-0.3024380360874943,-0.15361429097854248,0.9364803358989094,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,O,Separation Anxiety,Separation Anxiety Raw,31,-0.42619318859805677,-0.678124714197887,-0.08463431889513283,0.016815951244404853,-0.42369506235016813,0.01753935943125151,P23,-0.5019159942773801,-0.5019159942773801,-0.36197312532895165,0.9364803358989094,1.0,1.0,0.4640287774150393,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,O,Generalized Anxiety,Generalized Anxiety Raw,31,-0.463599491397968,-0.7025331554696435,-0.13073554835613513,0.008620565051601315,-0.3990649748993288,0.026154952203846546,P16,-0.39130744140842233,-0.5234191385444618,-0.39130744140842233,0.9364803358989094,1.0,1.0,0.5884864245865472,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,O,Obsessive Compulsive,Obsessive Compulsive Raw,31,-0.28438970901310096,-0.5802569403617871,0.07778929088967938,0.12100701666518933,-0.4565682310087427,0.009828683623891644,P30,-0.5573367164328764,-0.5573367164328764,-0.23157389002302053,0.9364803358989094,1.0,1.0,0.442290763075124,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,Frontal,Social Phobia,Social Phobia Raw,31,0.01951366181174349,-0.3371577261562997,0.37128653090406666,0.9170166604053678,-0.039037421254089655,0.8348397332155115,P23,-0.12798046361847848,-0.12798046361847848,0.10300719759459018,0.9837682026832322,1.0,1.0,0.9652321166861462,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,Frontal,Panic Disorder,Panic Disorder Raw,31,0.16315407013800032,-0.20291709976804184,0.4892118580519027,0.3805026239957656,0.1357405832365263,0.46655601079150055,P16,0.09231524354146375,0.09231524354146375,0.2051130624910497,0.9364803358989094,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,Frontal,Major Depression,Major Depression Raw,31,0.019749904961357135,-0.33694824060518946,0.371490267712417,0.9160155199447286,-0.04295463723302692,0.8185278477072115,P25,0.09972620898583674,-0.055587761809438696,0.09972620898583674,0.9837682026832322,1.0,1.0,0.9652321166861462,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,Frontal,Separation Anxiety,Separation Anxiety Raw,31,-0.004961171599689819,-0.3586707690248434,0.3499942178686413,0.9788684170058083,-0.09240158274657921,0.6210319028086897,P23,-0.1373171050235522,-0.1373171050235522,0.044657823658328204,0.9923283906306153,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,Frontal,Generalized Anxiety,Generalized Anxiety Raw,31,-0.3717999057811646,-0.6416117668242438,-0.020109021209918757,0.03944497734510917,-0.22666235362419543,0.22013200624026308,P16,-0.14803484653561724,-0.43668347757582926,-0.14803484653561724,0.9364803358989094,1.0,1.0,0.9473368008946114,1.0,1.0
Workbook QC flags honored; P27 omitted,Negative Valence,Frontal,Obsessive Compulsive,Obsessive Compulsive Raw,31,-0.03639023181554952,-0.3857562108691518,0.3221032546390919,0.8459017053546004,-0.11439786693585263,0.5400199099418477,P30,-0.16821864966619243,-0.16821864966619243,0.016689770035845507,0.9837682026832322,1.0,1.0,0.9473368008946114,1.0,1.0
